hhmemberid,seq_num,income,cfps2016eduy_im,age,gender,urban16,provcd16,ethnic,married,party,employ,postsecondary,seniorsecondary,juniorsecondary,primary,illiterate,lninc,exper,exper2,area
553427431,553427,70000,19,34,1,1,14,0,1,0,1,1,0,0,0,0,11.156251,9,81,2
586593431,586593,0,9,32,0,1,21,0,1,0,1,0,0,1,0,0,,17,289,1
610001102,610001,7000,0,53,0,0,61,0,0,0,1,0,0,0,0,1,8.8536654,47,2209,3
610002102,610002,0,0,55,0,0,61,0,1,0,1,0,0,0,0,1,,49,2401,3
610002103,610002,12000,12,20,1,0,61,0,0,0,0,0,0,1,0,0,9.392662,2,4,3
610003103,915805,20000,0,31,1,0,61,0,1,0,1,0,0,0,0,1,9.9034872,25,625,3
610004103,610004,1500,12,18,1,0,61,0,0,0,0,0,0,1,0,0,7.3132205,0,0,3
610006102,610006,7200,0,58,1,0,61,0,1,0,1,0,0,0,0,1,8.8818359,52,2704,3
610007102,610007,0,0,61,0,0,61,0,0,0,1,0,0,0,0,1,,55,3025,3
610010102,610010,0,,49,0,0,61,0,1,0,1,0,0,0,0,1,,,,3
610013104,610013,36000,12,19,1,0,61,0,0,0,1,0,0,1,0,0,10.491274,1,1,3
610014104,156434,18600,12,28,0,0,61,0,1,0,1,0,1,0,0,0,9.8309164,10,100,3
610015102,610015,33000,0,65,1,0,61,0,1,0,1,0,0,0,0,1,10.404263,59,3481,3
610019102,610019,16000,0,50,1,0,61,0,1,0,1,0,0,0,0,1,9.6803436,44,1936,3
610019107,948062,0,9,28,0,0,61,0,1,0,0,0,0,1,0,0,,13,169,3
610021101,610021,11200,12,54,0,0,61,0,1,0,1,0,1,0,0,0,9.3236694,36,1296,3
610021103,610021,17500,15,27,1,0,61,0,0,0,1,1,0,0,0,0,9.7699566,6,36,3
610023103,610023,66000,,29,1,0,61,0,0,0,1,0,0,1,0,0,11.09741,,,3
610024102,610024,0,12,57,1,0,61,0,1,0,1,0,1,0,0,0,,39,1521,3
610025101,610025,0,0,69,0,0,61,0,0,0,1,0,0,0,0,1,,63,3969,3
610026101,610026,0,0,62,1,0,61,0,1,0,1,0,0,0,0,1,,56,3136,3
610026102,610026,0,6,49,0,0,61,0,1,0,1,0,0,0,1,0,,37,1369,3
610026103,610026,25000,9,31,1,0,61,0,0,0,1,0,0,1,0,0,10.126631,16,256,3
610027101,610027,0,6,45,0,0,61,0,1,0,1,0,0,0,1,0,,33,1089,3
610029101,610029,20000,,45,1,0,61,0,1,0,1,0,0,0,0,1,9.9034872,,,3
610037102,610037,0,6,52,0,0,61,0,1,0,1,0,0,0,1,0,,40,1600,3
610037103,610037,85000,0,32,1,0,61,0,1,0,1,0,0,0,0,1,11.350407,26,676,3
610042105,610042,8000,9,26,1,0,61,0,1,0,1,0,0,1,0,0,8.9871969,11,121,3
610043102,610043,0,0,56,1,0,61,0,0,0,1,0,0,0,0,1,,50,2500,3
610046102,610046,30000,0,43,0,0,61,0,1,0,1,0,0,0,0,1,10.308952,37,1369,3
610047103,610047,11000,,30,1,0,61,0,1,0,0,0,0,1,0,0,9.3056507,,,3
610049101,610049,0,6,71,1,0,61,0,1,0,1,0,0,0,1,0,,59,3481,3
610049102,610049,0,0,67,0,0,61,0,1,0,1,0,0,0,0,1,,61,3721,3
610050102,610050,0,0,68,0,0,61,0,0,0,1,0,0,0,0,1,,62,3844,3
610050103,610050,19200,9,43,0,0,14,0,1,0,1,0,0,1,0,0,9.8626652,28,784,2
610054104,610054,48000,0,48,0,0,61,0,1,0,1,0,0,0,0,1,10.778956,42,1764,3
610054105,215826,44500,12,28,1,0,61,0,1,0,1,0,1,0,0,0,10.703244,10,100,3
610057102,610057,8000,9,26,1,0,61,0,1,0,1,0,0,1,0,0,8.9871969,11,121,3
610057106,610057,50000,16,25,0,0,61,0,0,0,1,1,0,0,0,0,10.819778,3,9,3
610058104,182061,50000,,32,1,1,61,0,1,0,1,0,0,1,0,0,10.819778,,,3
610058105,610058,56000,,29,1,0,61,0,1,0,1,0,0,1,0,0,10.933107,,,3
610060104,610060,3000,9,21,0,0,61,0,0,0,1,0,0,1,0,0,8.0063677,6,36,3
610063103,282246,2500,12,54,1,1,61,0,1,0,1,0,1,0,0,0,7.8240461,36,1296,3
610063104,141779,24000,9,48,1,1,61,0,1,1,1,0,0,1,0,0,10.085809,33,1089,3
610063105,610063,18500,9,44,1,0,61,0,1,0,1,0,0,1,0,0,9.8255262,29,841,3
610063107,141779,0,9,47,0,1,61,0,1,0,1,0,0,0,1,0,,32,1024,3
610063108,610063,20400,6,50,0,1,61,0,1,0,1,0,0,0,1,0,9.9232903,38,1444,3
610064101,610064,2400,9,48,0,0,61,0,1,1,1,0,0,1,0,0,7.7832241,33,1089,3
610064103,610064,50000,15,28,1,0,61,0,1,0,1,1,0,0,0,0,10.819778,7,49,3
610065102,610065,24000,9,42,1,0,61,0,1,0,1,0,0,1,0,0,10.085809,27,729,3
610071105,610071,20000,,24,1,0,61,0,0,0,1,0,1,0,0,0,9.9034872,,,3
610072101,610072,0,,44,1,1,61,0,1,0,1,0,1,0,0,0,,,,3
610073101,610073,30000,,46,1,0,61,0,1,0,1,0,0,1,0,0,10.308952,,,3
610074103,610074,21000,12,29,1,0,61,0,1,0,1,0,0,1,0,0,9.9522781,11,121,3
610078104,610078,18130,16,22,0,1,61,0,0,0,1,1,0,0,0,0,9.8053236,0,0,3
610078105,610078,21900,9,51,1,0,61,0,1,1,1,0,0,1,0,0,9.9942417,36,1296,3
610079107,610079,0,9,27,0,0,61,0,1,0,1,0,0,1,0,0,,12,144,3
610080102,610080,0,6,44,1,0,61,0,1,0,1,0,0,0,1,0,,32,1024,3
610084104,114614,3000,,30,0,0,61,0,1,0,1,0,0,1,0,0,8.0063677,,,3
610085102,610085,10000,0,41,0,0,61,0,1,0,1,0,0,0,0,1,9.2103405,35,1225,3
610086101,610086,0,0,57,0,0,61,0,1,0,1,0,0,0,0,1,,51,2601,3
610086105,610086,0,6,55,1,0,61,0,1,0,1,0,0,0,1,0,,43,1849,3
610088102,610088,0,9,46,1,0,61,0,1,0,1,0,0,1,0,0,,31,961,3
610091103,156520,7000,,27,0,0,61,0,1,0,1,0,0,1,0,0,8.8536654,,,3
610093102,610093,0,9,55,0,0,61,0,1,0,1,0,0,1,0,0,,40,1600,3
610095104,610095,0,9,45,0,0,61,0,1,0,1,0,0,0,1,0,,30,900,3
610095105,610095,0,12,22,1,0,61,0,0,0,1,0,1,0,0,0,,4,16,3
610097101,610097,0,0,65,1,1,32,0,1,0,1,0,0,0,0,1,,59,3481,1
610097102,610097,0,6,60,0,1,32,0,1,0,1,0,0,0,1,0,,48,2304,1
610098103,610098,20000,15,24,0,0,61,0,0,0,1,0,1,0,0,0,9.9034872,3,9,3
610108103,610108,36000,,29,1,0,61,0,0,0,1,0,0,1,0,0,10.491274,,,3
610111101,610111,0,9,55,1,1,61,0,1,0,1,0,0,1,0,0,,40,1600,3
610111102,610111,0,9,53,0,1,61,0,1,0,1,0,0,1,0,0,,38,1444,3
610112102,610112,27000,8,57,1,0,61,0,1,0,1,0,0,0,1,0,10.203592,43,1849,3
610113101,610113,9824,,59,1,1,61,0,1,1,1,0,0,1,0,0,9.192584,,,3
610118103,610118,41000,,41,1,1,61,0,1,0,1,0,1,0,0,0,10.621327,,,3
610119102,610119,7500,12,34,1,1,61,0,1,0,1,0,1,0,0,0,8.922658,16,256,3
610120102,610120,37300,9,53,1,1,61,0,1,0,1,0,0,1,0,0,10.526749,38,1444,3
610120103,114647,50000,16,32,1,1,61,0,0,1,1,1,0,0,0,0,10.819778,10,100,3
610121101,610121,13500,6,53,1,1,61,0,1,0,1,0,0,0,1,0,9.5104446,41,1681,3
610122102,610122,20000,9,53,1,1,61,0,1,0,1,0,0,1,0,0,9.9034872,38,1444,3
610123102,610123,38400,9,43,1,1,61,0,1,0,1,0,0,1,0,0,10.555813,28,784,3
610124103,610124,30000,9,37,1,1,61,0,1,0,1,0,0,1,0,0,10.308952,22,484,3
610125106,610125,24200,9,16,1,1,61,0,0,0,1,0,0,0,0,1,10.094108,1,1,3
610126101,610126,6000,12,33,1,1,61,0,1,0,1,0,1,0,0,0,8.6995144,15,225,3
610126103,610126,13000,12,31,0,1,61,0,1,0,1,0,1,0,0,0,9.4727049,13,169,3
610129102,266911,21600,9,58,1,1,61,0,1,0,1,0,0,1,0,0,9.9804487,43,1849,3
610129103,610129,27800,9,32,1,1,61,0,1,0,1,0,0,1,0,0,10.232791,17,289,3
610131101,610131,3200,9,45,0,1,61,0,1,0,1,0,0,1,0,0,8.0709057,30,900,3
610134104,610134,0,15,38,1,1,61,0,1,0,1,1,0,0,0,0,,17,289,3
610138103,610138,31200,9,46,1,1,61,0,1,0,1,0,0,1,0,0,10.348173,31,961,3
610138104,610138,3500,9,44,0,1,61,0,1,0,0,0,0,1,0,0,8.1605186,29,841,3
610138105,610138,31900,12,23,1,1,61,0,1,0,1,0,1,0,0,0,10.370361,5,25,3
610139103,610139,50000,9,43,1,1,61,0,1,1,1,0,0,1,0,0,10.819778,28,784,3
610139104,610139,36000,9,43,0,1,61,0,1,0,1,0,0,1,0,0,10.491274,28,784,3
610140102,610140,14000,7,41,1,1,61,0,1,0,1,0,0,0,1,0,9.546813,28,784,3
610140103,610140,18000,10,20,1,1,61,0,0,0,1,0,0,1,0,0,9.7981272,4,16,3
610143101,610143,0,6,57,0,1,61,0,0,0,1,0,0,0,0,1,,45,2025,3
610143102,149119,0,9,30,0,1,61,0,1,0,0,0,0,1,0,0,,15,225,3
610147101,610147,55200,9,51,1,1,61,0,1,0,1,0,0,1,0,0,10.918718,36,1296,3
610147102,610147,11200,9,50,0,1,61,0,1,0,1,0,0,1,0,0,9.3236694,35,1225,3
610147103,610147,0,15,26,1,1,61,0,0,0,1,1,0,0,0,0,,5,25,3
610148101,610148,23000,9,65,0,1,61,0,1,0,1,0,0,1,0,0,10.043249,50,2500,3
610148102,610148,0,12,68,1,1,61,0,1,0,1,0,1,0,0,0,,50,2500,3
610157101,610157,0,12,68,1,1,61,0,1,0,1,0,1,0,0,0,,50,2500,3
610157102,610157,60000,16,45,1,1,61,0,1,0,1,1,0,0,0,0,11.0021,23,529,3
610157103,610157,41900,9,35,0,1,61,0,1,0,1,0,0,1,0,0,10.643041,20,400,3
610163104,610163,36000,9,36,0,1,61,0,1,0,1,0,0,1,0,0,10.491274,21,441,3
610167101,610167,1300,9,52,1,1,61,0,1,0,0,0,0,1,0,0,7.1701198,37,1369,3
610167103,610167,17100,9,50,0,1,61,0,1,0,1,0,0,1,0,0,9.7468338,35,1225,3
610168102,610168,37125,9,43,0,1,61,0,1,0,1,0,0,1,0,0,10.522046,28,784,3
610182101,610182,44400,8,54,1,1,61,0,1,0,1,0,0,0,1,0,10.700994,40,1600,3
610182103,610182,41400,15,26,1,1,61,0,0,0,1,1,0,0,0,0,10.631036,5,25,3
610183101,610183,28200,15,34,0,1,61,0,1,0,1,1,0,0,0,0,10.247077,13,169,3
610183103,610183,15600,6,64,1,1,61,0,1,0,1,0,0,0,1,0,9.6550264,52,2704,3
610183104,610183,1000,,38,1,1,61,0,1,0,1,0,0,1,0,0,6.9077554,,,3
610188102,610188,1000,9,37,0,1,61,0,1,0,1,0,0,0,1,0,6.9077554,22,484,3
610190101,610190,10000,7,65,1,1,61,0,0,0,1,0,0,0,1,0,9.2103405,52,2704,3
610190103,610190,18000,6,39,0,1,61,0,1,0,1,0,0,0,1,0,9.7981272,27,729,3
610191101,610191,19000,8,39,0,1,61,0,1,0,0,0,0,0,1,0,9.8521938,25,625,3
610196103,837434,15000,9,32,1,1,61,0,1,0,1,0,0,1,0,0,9.6158056,17,289,3
610200101,610200,20000,9,64,1,1,61,0,1,0,1,0,0,1,0,0,9.9034872,49,2401,3
610200103,195861,18000,8,37,1,1,61,0,1,0,1,0,0,0,1,0,9.7981272,23,529,3
610200104,195861,18000,7,36,0,1,61,0,1,0,1,0,0,0,1,0,9.7981272,23,529,3
610200106,610200,0,9,33,1,1,61,0,1,0,1,0,0,0,1,0,,18,324,3
610201101,610201,80000,9,44,1,1,61,0,1,0,1,0,0,1,0,0,11.289782,29,841,3
610202102,610202,10800,9,53,1,1,61,0,1,0,1,0,0,1,0,0,9.2873011,38,1444,3
610204101,610204,0,9,36,1,1,61,0,1,0,1,0,0,1,0,0,,21,441,3
610204104,610204,0,0,65,1,1,61,0,1,0,1,0,0,0,0,1,,59,3481,3
610204105,610204,0,0,64,0,1,61,0,1,0,1,0,0,0,0,1,,58,3364,3
610206101,610206,0,12,57,0,1,61,0,1,0,1,0,1,0,0,0,,39,1521,3
610206103,610206,60000,16,32,1,1,61,0,0,0,1,1,0,0,0,0,11.0021,10,100,3
610207103,610207,8000,,23,0,1,61,0,1,0,1,0,0,1,0,0,8.9871969,,,3
610208101,610208,17400,9,65,1,1,61,0,1,0,1,0,0,1,0,0,9.764226,50,2500,3
610208103,610208,24000,12,35,1,1,61,0,1,0,1,0,1,0,0,0,10.085809,17,289,3
610209102,610209,0,0,75,0,1,61,0,1,0,1,0,0,0,0,1,,69,4761,3
610209106,610209,20000,,23,1,1,61,0,1,0,1,0,0,1,0,0,9.9034872,,,3
610210102,610210,44000,9,50,1,1,61,0,1,0,1,0,0,1,0,0,10.691945,35,1225,3
610211431,610211,0,12,57,0,1,61,0,1,0,1,0,1,0,0,0,,39,1521,3
610212103,255290,6000,,25,0,1,61,0,1,0,1,0,0,1,0,0,8.6995144,,,3
610212104,610212,0,12,21,1,1,61,0,0,0,1,0,0,1,0,0,,3,9,3
610230103,610230,23000,15,22,0,0,61,0,0,0,1,0,1,0,0,0,10.043249,1,1,3
610232103,610232,60000,,34,1,0,61,0,0,0,1,0,0,0,1,0,11.0021,,,3
610235102,136660,102000,,38,1,0,61,0,1,0,1,0,1,0,0,0,11.532728,,,3
610235105,610235,0,0,61,0,0,61,0,1,0,1,0,0,0,0,1,,55,3025,3
610240105,255320,1,16,28,1,1,61,0,0,0,1,0,0,1,0,0,0,6,36,3
610243101,610243,7200,9,59,1,0,61,0,1,1,1,0,0,1,0,0,8.8818359,44,1936,3
610243103,610243,33600,12,32,1,0,61,0,0,0,1,0,1,0,0,0,10.422281,14,196,3
610244102,175926,0,,43,0,0,61,0,1,0,1,0,0,0,1,0,,,,3
610244103,610244,13800,15,22,0,0,61,0,0,0,1,0,1,0,0,0,9.532424,1,1,3
610245103,610245,35000,16,26,0,1,61,0,0,1,1,1,0,0,0,0,10.463103,4,16,3
610249102,610249,48000,16,42,0,1,61,0,1,1,1,1,0,0,0,0,10.778956,20,400,3
610250103,610250,48000,16,24,1,1,61,0,0,0,1,1,0,0,0,0,10.778956,2,4,3
610254102,610254,12000,12,53,0,1,61,0,1,0,1,0,1,0,0,0,9.392662,35,1225,3
610264102,610264,3000,12,51,1,1,61,0,1,0,1,0,1,0,0,0,8.0063677,33,1089,3
610264104,610264,16100,15,24,0,1,61,0,0,0,0,0,1,0,0,0,9.6865749,3,9,3
610272102,610272,36000,9,52,1,1,61,0,1,0,1,0,0,1,0,0,10.491274,37,1369,3
610272103,610272,25000,9,28,1,1,61,0,1,0,1,0,0,1,0,0,10.126631,13,169,3
610274101,165640,72000,15,44,1,1,61,0,1,0,1,1,0,0,0,0,11.184422,23,529,3
610274104,165640,44400,16,43,0,1,61,0,1,1,1,1,0,0,0,0,10.700994,21,441,3
610274108,250516,0,,39,0,1,61,0,1,0,1,0,0,1,0,0,,,,3
610276103,235407,18400,9,44,0,1,61,0,1,0,1,0,0,1,0,0,9.8201056,29,841,3
610276104,235407,20000,15,19,0,1,61,0,0,0,1,0,1,0,0,0,9.9034872,-2,4,3
610279103,610279,39800,,26,1,1,61,0,0,0,1,0,0,1,0,0,10.591622,,,3
610287102,610287,60600,,48,1,1,61,0,1,1,1,0,0,1,0,0,11.012051,,,3
610288101,610288,10000,,45,0,1,61,0,0,0,1,0,0,0,0,1,9.2103405,,,3
610305102,610305,2000,9,42,0,1,61,0,1,0,1,0,0,1,0,0,7.6009026,27,729,3
610313101,610313,0,0,49,0,0,61,0,0,0,1,0,0,0,0,1,,43,1849,3
610313103,165746,42000,7,27,1,1,61,0,1,0,1,0,0,0,1,0,10.645425,14,196,3
610314102,610314,0,6,52,0,0,61,0,1,0,1,0,0,0,1,0,,40,1600,3
610315103,610315,25000,9,32,1,0,61,0,1,0,1,0,0,1,0,0,10.126631,17,289,3
610321102,610321,187200,12,62,1,0,61,0,1,1,1,0,1,0,0,0,12.139933,44,1936,3
610321103,610321,65000,,32,1,1,61,0,1,1,1,1,0,0,0,0,11.082143,,,3
610322101,610322,0,12,58,0,0,61,0,1,0,1,0,1,0,0,0,,40,1600,3
610322102,610322,0,9,57,1,0,61,0,1,0,1,0,0,1,0,0,,42,1764,3
610323101,610323,0,0,62,0,0,61,0,1,0,1,0,0,0,0,1,,56,3136,3
610323102,610323,0,12,64,1,0,61,0,1,0,1,0,1,0,0,0,,46,2116,3
610326101,610326,0,0,67,1,0,61,0,1,0,1,0,0,0,0,1,,61,3721,3
610326104,610326,5400,6,22,0,0,61,0,0,0,1,0,0,0,1,0,8.5941544,10,100,3
610328101,610328,0,0,63,1,0,61,0,1,0,0,0,0,0,0,1,,57,3249,3
610328102,610328,0,0,60,0,0,61,0,1,0,0,0,0,0,0,1,,54,2916,3
610329104,610329,0,6,28,0,1,61,0,0,0,1,0,0,0,0,1,,16,256,3
610330101,610330,0,0,73,1,0,61,0,1,0,1,0,0,0,0,1,,67,4489,3
610330102,610330,0,,67,0,0,61,0,1,0,1,0,0,0,1,0,,,,3
610336102,610336,48000,0,65,1,0,61,0,1,1,1,0,0,0,0,1,10.778956,59,3481,3
610343103,610343,4800,,35,1,1,61,0,0,0,1,0,0,1,0,0,8.4763708,,,3
610355103,136786,50000,8,21,0,1,61,0,0,0,1,0,0,1,0,0,10.819778,7,49,3
610355105,610355,0,6,68,0,1,61,0,0,0,1,0,0,0,1,0,,56,3136,3
610358102,610358,27000,16,23,0,1,61,0,0,1,1,1,0,0,0,0,10.203592,1,1,3
610367103,610367,40200,12,27,1,1,61,0,0,0,1,0,1,0,0,0,10.601623,9,81,3
610369101,610369,48000,12,44,1,1,61,0,1,0,1,0,1,0,0,0,10.778956,26,676,3
610369102,610369,0,9,42,0,1,61,0,1,0,1,0,0,1,0,0,,27,729,3
610372101,610372,26000,9,47,0,1,61,0,1,0,1,0,0,1,0,0,10.165852,32,1024,3
610372105,610372,4450,15,22,1,1,61,0,0,1,0,0,1,0,0,0,8.4006596,1,1,3
611120431,611120,15000,9,27,1,0,13,0,1,0,1,0,0,1,0,0,9.6158056,12,144,1
620003105,620003,0,9,29,0,0,62,0,1,0,1,0,0,1,0,0,,14,196,3
620003107,620003,0,0,74,1,0,62,0,1,0,1,0,0,0,0,1,,68,4624,3
620004103,620004,5800,15,31,1,0,62,0,1,0,1,1,0,0,0,0,8.6656132,10,100,3
620004104,620004,28800,15,29,1,0,62,0,1,0,1,1,0,0,0,0,10.26813,8,64,3
620007103,620007,8000,15,25,1,0,62,0,1,0,1,1,0,0,0,0,8.9871969,4,16,3
620007104,620007,19200,12,23,0,0,62,0,0,0,1,0,1,0,0,0,9.8626652,5,25,3
620010101,620010,60000,8,37,1,0,62,0,1,0,1,0,0,0,1,0,11.0021,23,529,3
620010103,620010,0,9,35,0,0,62,0,1,0,1,0,0,0,1,0,,20,400,3
620012103,620012,0,9,24,1,0,62,0,1,0,1,0,0,1,0,0,,9,81,3
620015101,620015,0,9,51,1,0,62,0,1,0,1,0,0,1,0,0,,36,1296,3
620015104,234125,46900,19,29,1,1,51,0,1,1,1,1,0,0,0,0,10.755773,4,16,3
620026101,620026,0,9,43,1,0,62,0,1,0,1,0,0,1,0,0,,28,784,3
620028104,620028,24000,9,22,0,0,62,0,1,0,1,0,0,1,0,0,10.085809,7,49,3
620030102,620030,25000,0,51,0,0,62,0,1,0,0,0,0,0,0,1,10.126631,45,2025,3
620035432,267119,42000,9,35,1,1,31,0,1,0,1,0,0,0,1,0,10.645425,20,400,1
620038102,620038,0,6,70,1,0,62,0,1,0,1,0,0,0,1,0,,58,3364,3
620040101,620040,0,0,46,0,0,62,0,1,0,1,0,0,0,0,1,,40,1600,3
620044101,620044,10500,5,41,1,1,62,0,1,0,0,0,0,0,0,1,9.2591305,30,900,3
620044102,620044,0,0,45,0,1,62,0,1,0,1,0,0,0,0,1,,39,1521,3
620045102,620045,0,0,45,0,0,62,0,1,0,1,0,0,0,0,1,,39,1521,3
620047105,620047,30000,,21,1,1,33,0,0,0,1,0,0,0,0,1,10.308952,,,1
620051101,620051,0,0,59,0,0,62,0,0,0,1,0,0,0,0,1,,53,2809,3
620057102,620057,0,0,56,0,0,62,0,0,0,1,0,0,0,0,1,,50,2500,3
620060101,620060,9000,12,53,1,0,62,0,1,0,1,0,1,0,0,0,9.1049795,35,1225,3
620060103,620060,16000,9,27,0,1,62,0,0,0,1,0,0,1,0,0,9.6803436,12,144,3
620062103,195476,36000,15,28,1,1,64,0,0,0,1,1,0,0,0,0,10.491274,7,49,3
620069103,620069,35200,9,24,0,0,62,0,0,0,1,0,0,1,0,0,10.468801,9,81,3
620071102,620071,0,8,73,1,0,62,0,1,0,1,0,0,0,1,0,,59,3481,3
620071103,620071,0,0,73,0,0,62,0,1,0,1,0,0,0,0,1,,67,4489,3
620073103,216844,35000,9,37,1,0,62,0,1,0,1,0,0,1,0,0,10.463103,22,484,3
620073104,620073,0,9,35,0,0,62,0,1,0,1,0,0,0,1,0,,20,400,3
620074103,620074,36000,15,26,0,0,62,0,0,0,1,0,1,0,0,0,10.491274,5,25,3
620074531,620074,36500,9,47,1,0,62,0,1,0,1,0,0,1,0,0,10.505068,32,1024,3
620075101,620075,19000,0,46,0,0,62,0,1,0,1,0,0,0,0,1,9.8521938,40,1600,3
620079103,620079,0,,34,1,0,62,0,1,0,1,0,0,1,0,0,,,,3
620079501,620079,8500,9,27,0,0,62,0,1,0,1,0,0,1,0,0,9.047821,12,144,3
620085103,182379,65000,12,25,1,0,62,0,1,0,1,0,1,0,0,0,11.082143,7,49,3
620086101,620086,0,0,60,0,0,62,0,1,0,1,0,0,0,0,1,,54,2916,3
620086102,620086,0,,62,1,0,62,0,1,0,1,0,0,0,0,1,,,,3
620086103,620086,50000,9,35,1,0,62,0,1,0,1,0,0,1,0,0,10.819778,20,400,3
620094101,620094,0,0,67,0,0,62,0,1,0,1,0,0,0,0,1,,61,3721,3
620095102,620095,0,,45,1,0,62,0,1,0,1,0,0,0,0,1,,,,3
620096103,620096,0,9,31,1,0,62,0,1,0,1,0,0,1,0,0,,16,256,3
620097106,620097,14000,15,26,0,0,62,0,0,0,1,1,0,0,0,0,9.546813,5,25,3
620101104,620101,0,12,21,1,0,62,0,0,0,1,0,0,1,0,0,,3,9,3
620103103,620103,0,,37,1,0,62,0,1,0,1,0,0,1,0,0,,,,3
620103104,620103,0,9,33,0,0,62,0,1,0,1,0,0,1,0,0,,18,324,3
620104101,620104,164000,9,47,1,0,62,0,1,0,1,0,0,1,0,0,12.007622,32,1024,3
620105103,620105,36000,,34,1,0,62,0,1,0,1,0,0,1,0,0,10.491274,,,3
620107101,620107,0,0,62,0,0,62,0,1,0,1,0,0,0,0,1,,56,3136,3
620107104,284555,0,15,37,0,0,62,0,1,0,1,1,0,0,0,0,,16,256,3
620112103,620112,0,9,35,1,0,62,0,1,0,1,0,0,1,0,0,,20,400,3
620116103,620116,0,15,47,1,0,62,0,1,1,1,1,0,0,0,0,,26,676,3
620116104,620116,0,,45,0,0,62,0,1,0,1,0,0,0,1,0,,,,3
620120104,620120,0,0,43,0,0,62,0,1,0,1,0,0,0,0,1,,37,1369,3
620121104,620121,420,,31,0,0,62,0,1,0,0,0,0,0,0,1,6.0402546,,,3
620123102,620123,0,0,74,1,0,62,0,1,0,1,0,0,0,0,1,,68,4624,3
620125101,620125,7500,0,41,1,0,62,0,1,0,1,0,0,0,0,1,8.922658,35,1225,3
620127101,620127,0,0,48,0,0,62,0,1,0,1,0,0,0,0,1,,42,1764,3
620127104,216268,0,,28,0,1,62,0,1,1,1,0,0,0,1,0,,,,3
620127105,620127,3000,,25,0,0,62,0,1,0,0,0,0,0,1,0,8.0063677,,,3
620129101,620129,12000,0,40,1,0,62,0,1,1,1,0,0,0,0,1,9.392662,34,1156,3
620129104,620129,10000,0,41,0,0,62,0,1,0,1,0,0,0,0,1,9.2103405,35,1225,3
620131431,620131,0,0,65,1,0,62,0,1,0,1,0,0,0,0,1,,59,3481,3
620132101,620132,0,0,49,1,0,62,0,1,0,1,0,0,0,0,1,,43,1849,3
620132102,620132,0,0,51,0,0,62,0,1,0,1,0,0,0,0,1,,45,2025,3
620137101,620137,10500,0,45,1,0,62,0,1,0,1,0,0,0,0,1,9.2591305,39,1521,3
620137103,620137,18000,16,25,1,0,62,0,0,0,1,1,0,0,0,0,9.7981272,3,9,3
620137104,620137,40000,9,22,1,0,62,0,1,0,1,0,0,1,0,0,10.596635,7,49,3
620137501,620137,30600,8,22,0,0,62,0,1,0,1,0,0,0,1,0,10.328755,8,64,3
620138102,620138,0,0,50,0,0,62,0,1,0,1,0,0,0,0,1,,44,1936,3
620139103,620139,35000,15,22,1,1,62,0,0,0,1,0,0,1,0,0,10.463103,1,1,3
620143103,149419,70000,11,35,1,1,65,0,1,0,1,0,0,1,0,0,11.156251,18,324,3
620144102,620144,0,,64,0,0,62,0,1,0,1,0,0,0,0,1,,,,3
620145104,267218,36000,12,21,0,1,32,0,0,0,1,0,0,1,0,0,10.491274,3,9,1
620146103,195565,0,,24,0,0,62,0,1,0,1,0,1,0,0,0,,,,3
620146104,620146,5000,9,21,0,0,62,0,0,0,1,0,0,1,0,0,8.5171928,6,36,3
620147104,620147,20000,16,25,1,0,61,0,0,0,1,1,0,0,0,0,9.9034872,3,9,3
620149104,156946,1,12,26,0,0,61,0,1,0,1,0,1,0,0,0,0,8,64,3
620151102,620151,21600,0,45,0,0,62,0,1,1,1,0,0,0,0,1,9.9804487,39,1521,3
620152101,620152,0,0,54,0,0,62,0,1,0,1,0,0,0,0,1,,48,2304,3
620152103,620152,0,7,36,1,0,62,0,1,0,1,0,0,0,1,0,,23,529,3
620152105,620152,0,8,32,0,0,62,0,1,0,1,0,0,0,1,0,,18,324,3
620156102,234252,0,9,39,1,0,62,0,0,0,1,0,0,1,0,0,,24,576,3
620157102,620157,0,,29,1,0,62,0,1,1,1,0,0,0,1,0,,,,3
620160103,620160,0,10,30,1,0,62,0,0,1,1,0,0,1,0,0,,14,196,3
620160104,620160,0,,80,0,0,62,0,0,0,1,0,0,0,0,1,,,,3
620161103,620161,0,6,21,0,0,62,0,0,0,1,0,0,0,1,0,,9,81,3
620162104,620162,50000,9,28,1,1,11,0,0,0,1,0,0,1,0,0,10.819778,13,169,1
620168101,620168,0,6,37,0,0,62,0,1,0,1,0,0,0,0,1,,25,625,3
620170102,620170,31500,6,50,1,0,62,0,1,0,1,0,0,0,1,0,10.357743,38,1444,3
620171104,620171,11500,,29,0,0,62,0,1,0,1,0,0,1,0,0,9.3501024,,,3
620171431,620171,0,15,27,0,0,62,0,1,0,1,0,1,0,0,0,,6,36,3
620173103,620173,10000,16,25,0,0,62,0,0,0,1,1,0,0,0,0,9.2103405,3,9,3
620177102,620177,15500,,49,0,1,11,0,1,1,1,0,0,1,0,0,9.6485949,,,1
620178103,149452,22000,9,25,0,1,61,0,1,0,1,0,0,0,1,0,9.9987974,10,100,3
620178104,132306,40800,9,22,0,1,32,0,0,0,1,0,0,1,0,0,10.616437,7,49,1
620179101,620179,0,6,68,1,0,62,0,1,0,1,0,0,0,1,0,,56,3136,3
620184101,620184,0,,42,1,0,62,0,0,0,1,0,0,0,0,1,,,,3
